Date,ZoneID,AvgTemperature,Humidity,SpecialEvent,EnergyConsumption
2025-03-08,4,23.72,79.7,0,6138.31
2025-03-09,4,24.17,76.3,1,6577.05
2025-03-10,4,21.98,71.82,0,5763.05
2025-03-11,4,21.54,82.5,0,5444.03
2025-03-12,4,21.46,78.6,0,6252.34
2025-03-13,4,21.79,85.08,0,6023.19
2025-03-14,4,21.23,80.78,0,6027.09
2025-03-15,4,21.83,75.86,0,5854.08
2025-03-16,4,21.34,81.65,1,6567.44
2025-03-17,4,21.93,77.34,0,5677.12
2025-03-18,4,21.26,83.74,0,6474.29
2025-03-19,4,23.0,86.08,0,6372.89
2025-03-20,4,20.74,68.41,0,5998.58
2025-03-21,4,22.21,81.44,0,6071.23
2025-03-22,4,23.35,74.46,0,6057.27
2025-03-23,4,22.68,76.5,0,5666.26
2025-03-24,4,21.92,73.72,0,5905.86
2025-03-25,4,22.51,85.17,0,6080.48
2025-03-26,4,22.76,78.79,0,6110.65
2025-03-27,4,24.16,83.68,0,6184.99
2025-03-28,4,24.11,69.21,0,6049.84
2025-03-29,4,26.09,78.84,0,5928.76
2025-03-30,4,26.52,78.47,0,6327.1
2025-03-31,4,24.94,74.54,0,6226.79
2025-04-01,4,26.05,78.0,1,6648.14
2025-04-02,4,25.59,76.59,0,6216.16
2025-04-03,4,28.68,72.85,0,6601.96
2025-04-04,4,26.8,75.01,0,6720.52
2025-04-05,4,24.21,75.72,0,5664.77
2025-04-06,4,28.61,78.36,0,6350.39
2025-04-07,4,27.13,74.8,0,6324.54
2025-04-08,4,27.52,78.73,0,6250.65
2025-04-09,4,24.54,81.45,0,6165.25
2025-04-10,4,24.77,85.79,0,6169.29
2025-04-11,4,27.72,69.63,0,6426.54
2025-04-12,4,30.28,74.07,0,6799.3
2025-04-13,4,26.56,70.32,0,5798.68
2025-04-14,4,28.07,75.05,0,6813.82
2025-04-15,4,25.18,79.4,0,6270.58
2025-04-16,4,24.35,70.14,0,5965.18
2025-04-17,4,24.99,82.23,0,6196.67
2025-04-18,4,25.59,67.77,0,6104.68
2025-04-19,4,28.36,76.28,0,5791.07
2025-04-20,4,26.78,73.99,0,5969.32
2025-04-21,4,26.5,78.82,0,6232.47
2025-04-22,4,26.36,77.31,0,6454.85
2025-04-23,4,26.06,68.08,0,6058.01
2025-04-24,4,26.35,74.08,0,6182.41
2025-04-25,4,27.59,73.17,0,5982.28
2025-04-26,4,30.74,70.17,0,6364.62
2025-04-27,4,27.96,69.53,0,6139.63
2025-04-28,4,30.17,67.88,0,6655.65
2025-04-29,4,31.37,60.67,0,6483.01
2025-04-30,4,28.48,68.13,0,6350.59
2025-05-01,4,27.56,67.68,0,6431.86
2025-05-02,4,30.95,65.11,0,6574.75
2025-05-03,4,30.87,74.42,0,6776.75
2025-05-04,4,30.05,70.7,1,7391.75
2025-05-05,4,34.02,58.68,0,7396.02
2025-05-06,4,29.12,67.84,0,6523.31
2025-05-07,4,28.87,74.11,0,6672.55
2025-05-08,4,29.75,70.79,0,6609.41
2025-05-09,4,33.79,67.69,0,7203.08
2025-05-10,4,28.66,64.95,0,6221.86
2025-05-11,4,31.61,71.51,0,6540.13
2025-05-12,4,29.29,71.61,0,6565.95
2025-05-13,4,30.41,67.54,0,7016.49
2025-05-14,4,29.32,75.88,0,6391.32
2025-05-15,4,27.83,66.82,0,6372.91
2025-05-16,4,30.1,75.45,0,6672.74
2025-05-17,4,26.25,72.29,0,6080.34
2025-05-18,4,32.11,73.63,0,6646.97
2025-05-19,4,28.52,69.53,0,6590.33
2025-05-20,4,29.89,63.42,0,6660.45
2025-05-21,4,27.19,70.5,0,6511.0
2025-05-22,4,29.44,73.09,0,6411.86
2025-05-23,4,28.29,75.31,0,6574.99
2025-05-24,4,32.77,71.5,0,6725.42
2025-05-25,4,33.55,68.19,0,6843.82
2025-05-26,4,31.95,58.23,1,7639.62
2025-05-27,4,32.59,63.38,0,6857.62
2025-05-28,4,32.31,75.53,0,7105.64
2025-05-29,4,32.94,69.71,0,6927.77
2025-05-30,4,33.26,56.01,0,7453.42
2025-05-31,4,33.82,53.96,0,6812.27
2025-06-01,4,33.06,68.17,1,7713.29
2025-06-02,4,33.28,65.38,0,6888.18
2025-06-03,4,33.85,65.9,0,6911.59
2025-06-04,4,35.74,48.97,0,7293.58
2025-06-05,4,34.53,66.26,0,7129.65
2025-06-06,4,35.04,63.93,0,7655.84
2025-06-07,4,32.03,67.18,0,6809.89
2025-06-08,4,33.13,68.28,0,6899.73
2025-06-09,4,32.76,60.91,0,7212.06
2025-06-10,4,32.78,68.07,0,6884.26
2025-06-11,4,32.6,62.69,0,7073.88
2025-06-12,4,32.99,55.82,0,7124.63
2025-06-13,4,31.25,66.48,0,6604.93
2025-06-14,4,30.18,74.02,1,7399.83
2025-06-15,4,30.67,62.62,0,6725.43
2025-06-16,4,30.77,70.45,0,6615.28
2025-06-17,4,31.21,51.42,0,6786.24
2025-06-18,4,32.99,53.66,0,7195.61
2025-06-19,4,33.69,62.19,0,6874.18
2025-06-20,4,33.11,58.92,0,6861.62
2025-06-21,4,32.36,59.1,0,6461.82
2025-06-22,4,29.68,71.98,0,6313.42
2025-06-23,4,31.55,63.6,0,6937.43
2025-06-24,4,33.62,67.43,0,7156.3
2025-06-25,4,33.81,60.34,0,7168.34
2025-06-26,4,34.3,55.98,1,7943.87
2025-06-27,4,34.36,59.6,0,6845.67
2025-06-28,4,36.29,56.14,0,7212.85
2025-06-29,4,35.32,69.72,0,7433.1
2025-06-30,4,35.73,61.82,0,7558.28
2025-07-01,4,34.93,55.31,0,7320.45
2025-07-02,4,35.73,63.09,1,8130.48
2025-07-03,4,35.08,52.74,0,7376.33
2025-07-04,4,36.76,51.86,0,7632.3
2025-07-05,4,35.64,64.68,1,7944.81
2025-07-06,4,34.4,55.75,0,7241.27
2025-07-07,4,35.41,59.47,0,7525.08
2025-07-08,4,34.78,58.37,0,7249.36
2025-07-09,4,34.65,59.73,0,7563.43
2025-07-10,4,35.45,63.0,0,7243.09
2025-07-11,4,35.18,59.95,0,7276.75
2025-07-12,4,33.79,57.5,1,7961.77
2025-07-13,4,35.5,60.0,0,7028.47
2025-07-14,4,33.3,60.32,0,6993.75
2025-07-15,4,32.58,62.77,0,6893.4
2025-07-16,4,33.51,59.02,0,7031.16
2025-07-17,4,34.25,50.89,0,7500.09
2025-07-18,4,31.63,61.19,0,7167.87
2025-07-19,4,32.62,60.6,0,6942.26
2025-07-20,4,31.62,57.8,0,6581.31
2025-07-21,4,30.06,61.86,0,6962.29
2025-07-22,4,33.52,54.94,0,6780.4
2025-07-23,4,32.02,65.6,0,7061.86
2025-07-24,4,33.76,56.98,0,7523.29
2025-07-25,4,33.98,69.49,0,6903.2
2025-07-26,4,33.67,55.74,1,7849.24
2025-07-27,4,39.0,49.63,0,7764.7
2025-07-28,4,35.26,58.32,0,7366.5
2025-07-29,4,36.25,58.6,0,7730.88
2025-07-30,4,37.07,56.65,0,7474.81
2025-07-31,4,35.6,58.59,0,7224.01
2025-08-01,4,34.33,49.98,0,6962.1
2025-08-02,4,34.59,56.01,0,7149.33
2025-08-03,4,36.95,53.42,0,7484.21
2025-08-04,4,34.75,53.85,0,7441.37
2025-08-05,4,36.36,61.14,0,7735.17
2025-08-06,4,35.77,61.96,0,7423.49
2025-08-07,4,34.48,59.67,0,7403.73
2025-08-08,4,32.25,56.75,0,6845.16
2025-08-09,4,33.72,53.91,0,6836.25
2025-08-10,4,33.37,62.79,0,7064.77
2025-08-11,4,34.36,63.05,0,7814.94
2025-08-12,4,34.28,59.42,0,7204.57
2025-08-13,4,34.44,66.19,0,7393.74
2025-08-14,4,30.38,63.1,0,6446.83
2025-08-15,4,32.22,61.87,0,7044.01
2025-08-16,4,32.45,54.13,0,6533.48
2025-08-17,4,28.8,65.47,0,6491.0
2025-08-18,4,33.13,55.4,1,7854.28
2025-08-19,4,29.05,62.16,0,6462.91
2025-08-20,4,34.52,49.8,0,7074.1
2025-08-21,4,33.2,59.89,0,6912.44
2025-08-22,4,31.09,64.6,0,6894.44
2025-08-23,4,31.17,61.59,0,6657.33
2025-08-24,4,34.77,53.49,1,8117.57
2025-08-25,4,33.57,54.25,0,7308.72
2025-08-26,4,34.97,64.59,0,7336.75
2025-08-27,4,33.12,65.16,0,6897.17
2025-08-28,4,32.33,61.46,0,6964.74
2025-08-29,4,35.44,60.47,0,7026.31
2025-08-30,4,34.39,60.94,0,6939.65
2025-08-31,4,32.88,58.71,0,7225.55
2025-09-01,4,32.86,61.26,0,7108.84
2025-09-02,4,34.42,58.98,1,8340.72
2025-09-03,4,32.16,63.15,0,7005.62
2025-09-04,4,34.95,58.04,0,7332.32
2025-09-05,4,30.18,60.28,1,7377.99
2025-09-06,4,34.61,59.9,0,6985.53
2025-09-07,4,32.57,63.89,0,6786.3
2025-09-08,4,31.68,63.96,0,6875.92
2025-09-09,4,30.6,59.78,0,6771.49
2025-09-10,4,33.43,56.74,0,7472.68
2025-09-11,4,29.51,70.4,0,6969.09
2025-09-12,4,30.92,61.83,0,6676.25
2025-09-13,4,29.62,65.79,0,6388.7
2025-09-14,4,28.87,66.87,0,6236.45
2025-09-15,4,28.06,64.44,0,6622.76
2025-09-16,4,27.09,61.99,0,6242.96
2025-09-17,4,31.02,53.29,0,6686.79
2025-09-18,4,27.62,64.43,0,6438.5
2025-09-19,4,30.5,52.07,0,6678.26
2025-09-20,4,30.02,54.67,0,6534.12
2025-09-21,4,30.8,52.82,1,7298.13
2025-09-22,4,30.12,65.2,0,6589.99
2025-09-23,4,30.96,67.54,0,6924.54
2025-09-24,4,31.26,59.27,1,7902.85
2025-09-25,4,28.48,61.81,0,6601.32
2025-09-26,4,29.51,58.57,0,6786.77
2025-09-27,4,33.77,51.32,0,6783.95
2025-09-28,4,32.12,55.46,0,6659.11
2025-09-29,4,30.65,62.93,1,7652.99
2025-09-30,4,28.88,66.35,0,6744.42
2025-10-01,4,29.66,54.17,0,6859.63
2025-10-02,4,30.71,60.47,0,7079.15
2025-10-03,4,28.8,59.34,0,6180.22
2025-10-04,4,31.71,63.98,0,6813.0
2025-10-05,4,29.32,57.41,0,6226.28
2025-10-06,4,29.79,66.48,0,6722.14
2025-10-07,4,29.93,60.93,0,6747.1
2025-10-08,4,27.6,65.59,0,6204.79
2025-10-09,4,28.52,68.06,0,6624.47
2025-10-10,4,26.39,65.39,0,6350.78
2025-10-11,4,27.78,73.89,1,6996.65
2025-10-12,4,25.23,65.08,0,5833.99
2025-10-13,4,25.1,70.45,0,5969.41
2025-10-14,4,26.37,69.28,0,6145.13
2025-10-15,4,22.19,63.44,0,5905.08
2025-10-16,4,23.81,65.19,0,5924.17
2025-10-17,4,25.64,68.49,0,5856.27
2025-10-18,4,24.17,65.64,0,5752.86
2025-10-19,4,27.1,69.63,0,6273.88
2025-10-20,4,26.12,62.37,0,6139.3
2025-10-21,4,23.43,70.79,1,6797.67
2025-10-22,4,25.57,63.41,0,6088.45
2025-10-23,4,26.09,68.5,0,6031.76
2025-10-24,4,23.02,71.95,0,5972.05
2025-10-25,4,26.87,69.34,0,6108.67
2025-10-26,4,28.9,73.48,0,6478.8
2025-10-27,4,25.33,71.28,1,7117.4
2025-10-28,4,25.98,66.45,0,6206.0
2025-10-29,4,27.61,63.29,0,6655.45
2025-10-30,4,30.4,66.45,0,6597.09
2025-10-31,4,27.54,73.17,1,7295.86
2025-11-01,4,26.93,71.35,0,5863.62
2025-11-02,4,27.28,72.49,0,6273.15
2025-11-03,4,25.43,64.13,0,6149.92
2025-11-04,4,26.41,75.25,0,6189.61
2025-11-05,4,25.52,65.7,1,6962.83
2025-11-06,4,23.44,70.52,0,6106.36
2025-11-07,4,24.89,71.52,0,6028.18
2025-11-08,4,22.84,72.31,0,6076.81
2025-11-09,4,25.24,72.35,0,5918.22
2025-11-10,4,21.13,71.3,0,5986.03
2025-11-11,4,23.14,75.6,0,5856.27
2025-11-12,4,24.15,74.21,1,6868.0
2025-11-13,4,21.67,72.48,0,6410.79
2025-11-14,4,21.85,75.62,0,5892.39
2025-11-15,4,23.16,73.46,0,5957.99
2025-11-16,4,18.88,78.14,0,5460.78
2025-11-17,4,23.51,57.56,0,5893.47
2025-11-18,4,18.17,77.77,0,6062.79
2025-11-19,4,22.43,70.41,0,6063.04
2025-11-20,4,24.26,76.86,0,5751.24
2025-11-21,4,20.87,65.91,0,5973.56
2025-11-22,4,20.31,78.3,0,5723.26
2025-11-23,4,22.35,63.26,0,5716.96
2025-11-24,4,23.09,74.46,0,5923.87
2025-11-25,4,23.5,77.4,0,6052.16
2025-11-26,4,23.04,69.61,0,5832.91
2025-11-27,4,24.0,72.4,0,5896.12
2025-11-28,4,22.83,65.02,0,5937.94
2025-11-29,4,24.75,69.27,0,5779.99
2025-11-30,4,22.28,68.93,0,6023.65
2025-12-01,4,25.29,74.76,0,6468.85
2025-12-02,4,22.67,72.5,0,6075.14
2025-12-03,4,25.97,72.74,0,6104.49
2025-12-04,4,19.96,74.73,0,6082.33
2025-12-05,4,22.19,69.6,0,6115.91
2025-12-06,4,22.33,75.41,0,5956.33
2025-12-07,4,16.9,80.69,0,5571.05
2025-12-08,4,20.49,76.16,1,7072.97
2025-12-09,4,21.04,76.67,0,5993.57
2025-12-10,4,24.41,74.25,0,5717.39
2025-12-11,4,18.83,83.54,0,5657.37
2025-12-12,4,19.31,84.41,0,5992.29
2025-12-13,4,16.41,82.11,0,5533.79
2025-12-14,4,20.42,80.78,0,5949.04
2025-12-15,4,19.64,80.26,0,5692.51
2025-12-16,4,16.6,76.37,0,6058.73
2025-12-17,4,19.22,83.79,0,5891.29
2025-12-18,4,19.23,74.07,1,6928.59
2025-12-19,4,16.0,92.89,0,6014.16
2025-12-20,4,22.04,74.69,0,5708.13
2025-12-21,4,21.94,76.08,0,6023.75
2025-12-22,4,20.76,77.33,0,6454.06
2025-12-23,4,20.72,78.33,0,6241.12
2025-12-24,4,19.75,77.18,0,5783.1
2025-12-25,4,20.16,78.09,0,6100.06
2025-12-26,4,19.87,75.06,0,6182.2
2025-12-27,4,21.39,75.45,0,5623.83
2025-12-28,4,22.05,88.64,0,5768.63
2025-12-29,4,22.15,74.95,0,6105.04
2025-12-30,4,23.14,75.11,0,5807.11
2025-12-31,4,21.29,75.34,0,6322.73
2025-01-01,5,19.48,83.46,1,5604.02
2025-01-02,5,17.65,83.27,1,5484.63
2025-01-03,5,16.03,83.12,0,4512.17
2025-01-04,5,18.54,85.43,0,4620.58
2025-01-05,5,17.1,76.24,0,4653.94
2025-01-06,5,16.81,81.21,0,5004.19
2025-01-07,5,17.05,81.83,0,4737.68
2025-01-08,5,17.97,81.35,0,5097.74
2025-01-09,5,19.68,85.02,0,4970.75
2025-01-10,5,18.94,85.9,0,4992.08
2025-01-11,5,17.31,77.95,0,4772.2
2025-01-12,5,19.69,86.15,0,4913.38
2025-01-13,5,21.77,73.8,0,4694.75
2025-01-14,5,21.1,76.54,0,4749.1
2025-01-15,5,22.58,80.85,0,4867.34
2025-01-16,5,24.4,78.15,0,4623.46
2025-01-17,5,22.71,76.09,0,5028.18
2025-01-18,5,22.9,84.2,0,4673.35
2025-01-19,5,21.24,83.77,0,4745.48
2025-01-20,5,24.05,82.31,0,5001.88
2025-01-21,5,23.57,88.25,0,4899.84
2025-01-22,5,20.7,83.36,0,4934.28
2025-01-23,5,21.4,80.28,0,4802.46
2025-01-24,5,20.66,89.23,0,4912.82
2025-01-25,5,18.94,85.58,0,4986.67
2025-01-26,5,20.09,84.07,0,4777.31
2025-01-27,5,19.89,81.69,0,4924.73
2025-01-28,5,18.7,81.14,0,5326.96
2025-01-29,5,17.12,77.3,0,4789.87
2025-01-30,5,19.79,84.61,1,5662.21
2025-01-31,5,17.35,82.31,0,4563.58
2025-02-01,5,16.55,78.58,0,4683.14
2025-02-02,5,18.96,73.23,1,5415.68
2025-02-03,5,16.0,90.82,0,5068.9
2025-02-04,5,16.95,89.27,0,4495.66
2025-02-05,5,19.33,73.24,0,4739.48
2025-02-06,5,18.78,78.18,0,4555.6
2025-02-07,5,20.64,79.34,0,5112.75
2025-02-08,5,19.17,92.07,0,4603.92
2025-02-09,5,19.54,82.89,0,4753.02
2025-02-10,5,20.33,80.73,0,5071.89
2025-02-11,5,20.53,79.64,0,4728.78
2025-02-12,5,18.98,79.05,0,4786.65
2025-02-13,5,22.34,67.92,0,4705.87
2025-02-14,5,21.04,82.22,0,4467.09
2025-02-15,5,23.32,80.84,0,4484.58
2025-02-16,5,20.22,83.09,1,5413.16
2025-02-17,5,20.52,82.89,0,5010.61
2025-02-18,5,23.42,64.69,0,4531.41
2025-02-19,5,20.6,80.8,0,4543.21
2025-02-20,5,23.53,83.38,1,5403.07
2025-02-21,5,21.06,86.56,0,5076.39
2025-02-22,5,22.02,80.23,0,4627.9
2025-02-23,5,22.89,73.39,0,4615.7
2025-02-24,5,20.86,85.87,0,4942.01
2025-02-25,5,23.75,86.64,0,4831.55
2025-02-26,5,20.3,80.51,0,4691.64
2025-02-27,5,21.97,91.44,0,4682.47
2025-02-28,5,18.77,87.05,0,5047.29
2025-03-01,5,19.69,86.62,0,4574.29
2025-03-02,5,19.72,76.46,0,4607.55
2025-03-03,5,21.1,78.72,0,4781.0
2025-03-04,5,21.72,78.32,0,4848.01
2025-03-05,5,20.94,89.71,0,5027.18
2025-03-06,5,21.39,75.38,0,4601.6
2025-03-07,5,18.73,87.1,0,4904.83
2025-03-08,5,17.26,94.48,0,5139.02
2025-03-09,5,19.22,78.65,0,4708.35
2025-03-10,5,20.12,76.65,1,5647.19
2025-03-11,5,23.11,88.81,0,4944.03
2025-03-12,5,20.78,79.79,0,4916.2
2025-03-13,5,24.49,83.61,0,5092.13
2025-03-14,5,23.48,77.76,0,4715.73
2025-03-15,5,26.43,78.67,0,4840.08
2025-03-16,5,27.83,82.58,0,5009.1
2025-03-17,5,24.47,79.27,0,4954.52
2025-03-18,5,27.1,69.96,0,4977.15
2025-03-19,5,24.68,88.29,0,5138.98
2025-03-20,5,25.07,76.53,0,5054.81
2025-03-21,5,26.2,83.5,0,5057.37
2025-03-22,5,25.74,81.82,0,4976.72
2025-03-23,5,25.4,72.28,0,4709.27
2025-03-24,5,27.32,84.46,0,5556.39
2025-03-25,5,25.05,82.5,0,4867.61
2025-03-26,5,23.93,68.21,0,4625.86
2025-03-27,5,23.51,72.88,0,5096.18
2025-03-28,5,27.31,67.56,0,4881.23
2025-03-29,5,25.52,78.59,0,4809.55
2025-03-30,5,23.25,86.87,0,4831.53
2025-03-31,5,20.01,80.83,0,5081.47
2025-04-01,5,21.03,78.76,0,5134.34
2025-04-02,5,23.9,74.27,0,4321.19
2025-04-03,5,22.05,79.61,0,4483.88
2025-04-04,5,23.13,83.6,0,4906.57
2025-04-05,5,23.92,86.45,0,4677.36
2025-04-06,5,25.28,70.16,0,4801.58
2025-04-07,5,24.09,75.33,0,4961.27
2025-04-08,5,25.56,72.68,0,5202.61
2025-04-09,5,24.05,78.2,0,4816.79
2025-04-10,5,23.41,84.94,0,5061.31
2025-04-11,5,25.32,73.24,0,5094.08
2025-04-12,5,26.99,78.84,0,4945.27
2025-04-13,5,26.26,80.01,0,5151.33
2025-04-14,5,27.22,74.79,0,5122.13
2025-04-15,5,27.68,74.11,0,5038.73
2025-04-16,5,28.29,73.76,0,5199.13
2025-04-17,5,31.31,70.57,0,5463.03
2025-04-18,5,27.18,69.18,0,5273.81
2025-04-19,5,29.14,70.37,0,5374.29
2025-04-20,5,31.03,67.02,0,5583.69
2025-04-21,5,29.62,70.91,0,5508.55
2025-04-22,5,28.42,74.15,0,5024.26
2025-04-23,5,29.11,66.86,0,5142.6
2025-04-24,5,29.58,70.37,0,5328.55
2025-04-25,5,27.09,75.9,0,5100.13
2025-04-26,5,28.17,74.71,1,5829.64
2025-04-27,5,32.54,68.84,0,5557.74
2025-04-28,5,30.26,75.94,0,5534.19
2025-04-29,5,31.35,73.26,0,5570.34
2025-04-30,5,25.78,80.38,0,5033.1
2025-05-01,5,26.24,71.03,0,5010.52
2025-05-02,5,26.6,67.66,0,4775.66
2025-05-03,5,27.56,77.46,0,5277.32
2025-05-04,5,26.48,72.06,0,5022.64
2025-05-05,5,30.59,61.25,0,5606.33
2025-05-06,5,25.87,76.32,0,5011.5
2025-05-07,5,28.98,79.85,0,5325.54
2025-05-08,5,27.84,67.19,0,4874.58
2025-05-09,5,28.66,71.58,0,5288.91
2025-05-10,5,33.07,67.03,0,5645.9
2025-05-11,5,30.3,76.8,1,5919.84
2025-05-12,5,27.96,63.14,0,5184.6
2025-05-13,5,29.03,76.6,0,5272.56
2025-05-14,5,30.22,72.43,1,5924.13
2025-05-15,5,33.48,68.53,0,5811.9
2025-05-16,5,32.19,69.52,0,5948.13
2025-05-17,5,31.66,75.66,0,5537.15
2025-05-18,5,33.72,71.95,0,5762.07
2025-05-19,5,35.42,63.53,0,5768.81
2025-05-20,5,32.41,75.52,0,5477.09
2025-05-21,5,35.14,67.92,0,5777.55
2025-05-22,5,32.98,63.0,0,5299.53
2025-05-23,5,33.61,67.32,0,5630.42
2025-05-24,5,31.19,71.04,0,5401.06
2025-05-25,5,35.1,71.77,0,5609.57
2025-05-26,5,32.52,65.81,0,5649.66
2025-05-27,5,31.64,76.27,0,5786.21
2025-05-28,5,29.61,62.96,0,5478.02
2025-05-29,5,29.8,67.96,0,5292.91
2025-05-30,5,32.1,63.82,0,5329.08
2025-05-31,5,29.87,76.34,0,5039.38
2025-06-01,5,30.24,59.16,0,5411.51
2025-06-02,5,30.46,76.32,0,5452.74
2025-06-03,5,31.61,52.52,0,5475.02
2025-06-04,5,32.93,69.6,0,5875.7
2025-06-05,5,30.69,61.81,0,5354.76
2025-06-06,5,33.48,65.82,0,5839.72
2025-06-07,5,33.2,68.13,0,5597.07
2025-06-08,5,32.29,70.97,0,5425.5
2025-06-09,5,34.89,70.82,0,5776.67
2025-06-10,5,34.97,66.53,0,5774.53
2025-06-11,5,33.84,63.15,0,5730.23
2025-06-12,5,34.18,61.01,0,5973.79
2025-06-13,5,35.58,60.34,1,6595.82
2025-06-14,5,32.87,67.0,0,5913.02
2025-06-15,5,36.95,64.02,0,5868.27
2025-06-16,5,33.75,54.05,0,5690.69
2025-06-17,5,32.39,60.93,1,6223.84
2025-06-18,5,34.5,60.25,0,5893.62
2025-06-19,5,34.66,61.38,0,5652.02
2025-06-20,5,34.31,66.93,0,5573.16
2025-06-21,5,35.18,61.7,0,5655.48
2025-06-22,5,36.26,62.45,0,5995.46
2025-06-23,5,36.82,73.66,0,6104.77
2025-06-24,5,35.85,57.48,0,5793.44
2025-06-25,5,34.73,57.75,0,5871.77
2025-06-26,5,33.64,52.08,0,5482.83
2025-06-27,5,32.28,64.71,0,5744.45
2025-06-28,5,34.27,66.4,1,6320.67
2025-06-29,5,34.49,65.37,0,5825.8
2025-06-30,5,29.45,62.99,0,5478.19
2025-07-01,5,34.79,53.09,0,5593.41
2025-07-02,5,30.91,61.98,0,5136.17
2025-07-03,5,33.42,64.57,0,5589.09
2025-07-04,5,32.52,61.59,0,5067.75
2025-07-05,5,31.39,62.53,0,5237.77
2025-07-06,5,32.76,58.08,0,5535.36
2025-07-07,5,32.89,58.92,0,5613.32
2025-07-08,5,31.11,64.73,0,5663.93
2025-07-09,5,34.73,65.46,0,5736.49
2025-07-10,5,32.55,57.63,0,5849.2
2025-07-11,5,33.07,58.39,1,6439.07
2025-07-12,5,32.59,52.94,0,5055.05
2025-07-13,5,34.78,60.03,0,5599.3
2025-07-14,5,35.2,63.05,0,5730.56
2025-07-15,5,36.02,60.04,0,6070.36
2025-07-16,5,37.85,53.62,0,6069.87
2025-07-17,5,36.06,52.89,0,6092.31
2025-07-18,5,35.87,61.21,0,6043.46
2025-07-19,5,34.37,58.32,0,5695.92
2025-07-20,5,35.24,45.82,0,5660.19
2025-07-21,5,36.01,66.09,1,6651.42
2025-07-22,5,35.61,63.42,0,5862.69
2025-07-23,5,33.8,66.28,0,5590.82
2025-07-24,5,34.81,60.91,0,5712.16
2025-07-25,5,33.66,60.85,0,5612.48
2025-07-26,5,32.31,60.49,0,5321.24
2025-07-27,5,34.07,62.46,0,5654.63
2025-07-28,5,33.09,56.56,0,5530.29
2025-07-29,5,33.13,55.37,0,5466.96
2025-07-30,5,30.5,65.32,0,5229.67
2025-07-31,5,31.07,62.84,0,5363.23
2025-08-01,5,32.16,65.22,0,5900.11
2025-08-02,5,35.81,43.54,0,5600.36
2025-08-03,5,32.03,57.76,1,6031.0
2025-08-04,5,31.2,59.56,0,5235.93
2025-08-05,5,30.32,71.0,0,5384.47
2025-08-06,5,32.28,62.26,0,5661.59
2025-08-07,5,30.97,53.54,0,5378.24
2025-08-08,5,30.99,64.51,0,5696.66
2025-08-09,5,36.27,55.17,0,5554.06
2025-08-10,5,34.91,54.9,0,5588.64
2025-08-11,5,33.7,56.64,0,5558.22
2025-08-12,5,37.07,49.08,0,5853.35
2025-08-13,5,34.88,54.86,0,5961.94
2025-08-14,5,37.17,61.52,0,6079.86
2025-08-15,5,34.1,52.89,0,5660.73
2025-08-16,5,35.59,47.14,0,5981.66
2025-08-17,5,36.78,52.86,0,5910.6
2025-08-18,5,31.85,65.01,1,6544.93
2025-08-19,5,32.49,63.56,0,5519.3
2025-08-20,5,32.72,61.75,0,5923.9
2025-08-21,5,35.72,53.54,0,5656.35
2025-08-22,5,35.99,52.4,0,6024.15
2025-08-23,5,33.97,56.26,0,5544.59
2025-08-24,5,32.54,62.34,0,5261.1
2025-08-25,5,33.44,57.86,0,5593.17
2025-08-26,5,30.46,69.08,0,5568.52
2025-08-27,5,31.18,58.36,0,5385.56
2025-08-28,5,30.45,69.77,0,5732.84
2025-08-29,5,29.04,64.06,0,5241.02
2025-08-30,5,30.36,54.65,0,5048.65
2025-08-31,5,30.39,54.29,0,5398.7
2025-09-01,5,30.36,54.73,0,5301.23
2025-09-02,5,28.8,52.87,0,4950.09
2025-09-03,5,29.5,64.88,0,5346.14
2025-09-04,5,29.46,61.54,0,5214.96
2025-09-05,5,31.17,52.12,0,5362.69
2025-09-06,5,32.31,58.49,0,5503.48
2025-09-07,5,30.45,65.98,0,5344.74
2025-09-08,5,30.8,62.03,0,5421.31
2025-09-09,5,30.11,62.06,1,5946.61
2025-09-10,5,31.8,60.25,0,5489.71
2025-09-11,5,30.71,72.16,0,5509.86
2025-09-12,5,33.95,48.13,0,5655.95
2025-09-13,5,30.52,59.45,0,5370.44
2025-09-14,5,30.93,62.36,1,6008.45
2025-09-15,5,31.8,66.66,1,6545.27
2025-09-16,5,31.34,63.84,0,5408.08
2025-09-17,5,33.17,57.29,0,5099.29
2025-09-18,5,33.84,64.49,0,5662.42
2025-09-19,5,34.39,57.88,0,5696.68
2025-09-20,5,31.39,55.23,0,5695.61
2025-09-21,5,31.62,60.08,1,6293.86
2025-09-22,5,30.59,59.51,0,5287.5
2025-09-23,5,30.2,54.09,0,5335.3
2025-09-24,5,31.12,59.66,0,5228.02
2025-09-25,5,30.08,57.12,0,5341.88
2025-09-26,5,28.72,54.05,0,5349.21
2025-09-27,5,27.6,62.36,1,5591.17
2025-09-28,5,26.31,64.32,0,4596.32
2025-09-29,5,26.92,57.2,0,5010.09
2025-09-30,5,26.02,65.31,0,4753.08
2025-10-01,5,25.01,60.34,0,4703.44
2025-10-02,5,27.62,59.6,0,4912.38
2025-10-03,5,27.02,64.57,0,5150.37
2025-10-04,5,26.2,68.41,0,4509.06
2025-10-05,5,25.98,64.04,0,4693.21
2025-10-06,5,25.52,72.67,0,4911.9
2025-10-07,5,29.02,62.95,0,4994.73
2025-10-08,5,27.48,60.55,0,4830.83
2025-10-09,5,29.19,63.71,0,5513.42
